"Participant","participant","Time","Neutral_Low_CS","Happy_Low_CS","Neutral_Low_ZM","Happy_Low_ZM","Neutral_High_CS","Happy_High_CS","Neutral_High_ZM","Happy_High_ZM"
"P1","P1",0.31396,0.790543820095134,0.730783366193799,0.872084956768786,0.834255650419161,0.873300413488161,0.75370948117442,0.91286709006412,0.900302549819617
"P1","P1",0.31445,0.774086546400516,0.769347952802627,0.83447627239826,0.780386132010265,0.857931009123212,0.72996219514516,0.838799726309752,0.993715434493334
"P1","P1",0.31494,0.758882768432136,0.79647044043727,0.740752479872392,0.848042917718886,0.81897377230391,0.76153007838078,0.832187313745898,0.79472978578024
"P1","P1",0.31543,0.74717156638918,0.807146342420126,0.68399528194375,0.73509529958128,0.814685238201404,0.837462787734243,0.87313879801137,0.68550969287544
"P1","P1",0.31592,0.794214363453882,0.807544507391046,0.732098144517096,0.843611685007088,0.831810901455728,0.917431036194784,0.802366603923641,0.81159003823391
"P1","P1",0.31641,0.825451222557525,0.811840438007027,0.659938376475474,0.93256267011921,0.83693771758069,0.978943852681393,0.704795867421325,0.842268752432453
"P1","P1",0.31689,0.865271904246947,0.790045972905622,0.735917857720596,0.832158649423769,0.75678940180903,0.948587973575662,0.811118701053272,0.776537147324455
"P1","P1",0.31738,0.899590439813714,0.755321624279953,0.852498382828204,0.719226193779889,0.634848504381001,0.871983692034839,0.766808354398016,0.766435234422617
"P1","P1",0.31787,0.931414934593945,0.738034710359983,0.894466216656677,0.624381475138906,0.579831314067202,0.849592966806362,0.7907751806687,0.801002885907724
"P1","P1",0.31836,0.893674956110972,0.757122302686251,0.852090849394767,0.670094076987964,0.630063935764573,0.815798929179045,0.868413807637668,0.726101997200045
"P1","P1",0.31885,0.862543427384769,0.829710453327059,0.810505827341454,0.723416089234427,0.669926169417699,0.822069338396053,0.850883101004593,0.774458991902566
"P1","P1",0.31934,0.845370635122327,0.864851579889849,0.814162143787252,0.769817389903582,0.695573224651652,0.782911258694073,0.846066091357123,0.837054018729328
"P1","P1",0.31982,0.841730829346345,0.867477975599866,0.828920357536324,0.837820278401227,0.70682242134221,0.75104196891176,0.876191399852897,0.812851442890288
"P1","P1",0.32031,0.803677672353654,0.847323829513728,0.753376357357957,0.707931558583295,0.736850329412923,0.759953517666566,0.851605213818257,0.805852155088173
"P1","P1",0.3208,0.748530526664979,0.803281067667756,0.722455110516732,0.685557785855833,0.720242733235752,0.803013328270544,0.699200257183733,0.846469602642423
"P1","P1",0.32129,0.746082528101957,0.760327955085676,0.805283377708716,0.664972005777888,0.645110563397851,0.865952200185039,0.791027631356048,0.81235978700305
"P1","P1",0.32178,0.757697857556268,0.712579013800885,0.835122518584289,0.656261301077979,0.575464684559151,0.864106863828809,0.76162544711442,0.76190531602495
"P1","P1",0.32227,0.72773925207193,0.713398184318756,0.76043795577299,0.73829537350819,0.590349077496329,0.81201002644276,0.877410242981628,0.826079231389015
"P1","P1",0.32275,0.674142790522963,0.743996208602064,0.70912260765145,0.76449770487582,0.628878247321065,0.770371727402214,0.835831098965948,0.834539816088282
"P1","P1",0.32324,0.711265626530935,0.75693730731781,0.701336207490536,0.79456468718583,0.616953547926063,0.777589445170998,0.842381444098204,0.730145478643025
"P1","P1",0.32373,0.724629575686081,0.749485458764858,0.724091185283584,0.81800477919653,0.612991944133523,0.801878643391011,0.849981104607815,0.795665224278137
"P1","P1",0.32422,0.715509721966133,0.745418467489945,0.793755346170718,0.873175739362485,0.704611309194662,0.813973792068444,0.718754322111828,0.966468603316621
"P1","P1",0.32471,0.737943613460132,0.764862339274045,0.736599444999835,0.872587915203217,0.755970261710669,0.796433266915729,0.67483368347289,0.890775858648755
"P1","P1",0.3252,0.797970894347697,0.748982360333509,0.762250976205475,0.828442082698556,0.798341547904767,0.793515570973506,0.712438923020458,0.714864761619445
"P1","P1",0.32568,0.834841017017436,0.753782855116749,0.81792510558798,0.813970955861383,0.815635329267111,0.817630967076062,0.710164686597178,0.786852056165994
"P1","P1",0.32617,0.823966734754634,0.80416562258655,0.908570894765674,0.84073193738699,0.833955427565514,0.848933031166064,0.811740679078554,0.819956959614068
"P1","P1",0.32666,0.794015097156157,0.831472016417554,0.903087690833042,0.943381410239756,0.878484482543441,0.870250272752566,0.877578399177819,0.87612299820814
"P1","P1",0.32715,0.774361035576715,0.812455541337362,0.774181810881461,0.878683186987431,0.858245714532968,0.852458838245701,0.76344569445861,0.879069186847625
"P1","P1",0.32764,0.715017239031511,0.8307196448046,0.659949584378706,0.851124547541211,0.808251045410806,0.84262185804923,0.632692149815958,0.864679516977907
"P1","P1",0.32812,0.670492243156044,0.923391986574702,0.713089715052137,0.75627284931254,0.756854060960153,0.823518923630261,0.661620854619486,0.831086142848781
"P1","P1",0.32861,0.671735873995996,0.95725102659761,0.80252427858949,0.697755982209197,0.770654320504088,0.799563698919652,0.694140305115793,0.896740509343595
"P1","P1",0.3291,0.656031489764873,0.927112455563978,0.859546811056259,0.759119187831092,0.787178971848113,0.738186440147722,0.645758848742388,0.941249966154981
"P1","P1",0.32959,0.698687976211608,0.88277972338334,0.763583511545133,0.81276694800442,0.75689424127035,0.672848117641286,0.731058499674949,0.968000007423263
"P1","P1",0.33008,0.810982875529478,0.819068654077723,0.725187417621533,0.817705261272421,0.777095571747592,0.679633074721425,0.773754373882823,0.95941447405762
"P1","P1",0.33057,0.839798807153689,0.732174959449716,0.808976908812407,0.91922207617081,0.783239004581692,0.68394428654991,0.921741502237169,0.95230370888156
"P1","P1",0.33105,0.79112476154542,0.665241795170777,0.885421265644308,0.944488740715156,0.811953020387761,0.72117531827848,0.905168500364425,0.986490790886488
"P1","P1",0.33154,0.780625142869397,0.616326085668836,0.84350529835611,0.873471886326336,0.81390508722236,0.76109827047543,0.761251538656489,0.993328142735797
"P1","P1",0.33203,0.801415979159054,0.649130582795597,0.807887996402024,0.88661174981328,0.816299052079783,0.785932965569158,0.82055825567907,0.954456621245314
"P1","P1",0.33252,0.8768745254747,0.696089487787761,0.806679955046574,0.889054048846752,0.83495993152742,0.788684544488287,0.823887095332819,0.997860865980818
"P1","P1",0.33301,0.867458896869036,0.743673013919993,0.853405855524091,0.799955651750534,0.823201535005178,0.774782594778064,0.875967864914194,0.985598851526969
"P1","P1",0.3335,0.798419553241954,0.754088425240065,0.847751786012826,0.710126754478906,0.76242533339607,0.797572812313505,0.819833372346488,0.856064466911512
"P1","P1",0.33398,0.77650903632109,0.771980339779798,0.831127958360852,0.713091796306988,0.712673032142809,0.797468414408692,0.75888381376238,0.703949095783421
"P1","P1",0.33447,0.761211521922742,0.830311498899176,0.695251634799496,0.810825067165499,0.733995859906573,0.773320179649598,0.727245696395131,0.641257524132529
"P1","P1",0.33496,0.819295794487307,0.866278256090658,0.63847991715179,0.706332439954728,0.806266924436028,0.721941426084713,0.759130923579942,0.786717801262316
"P1","P1",0.33545,0.867657517944899,0.853220880022946,0.660588454783072,0.546078227594872,0.845789454502903,0.717624255661542,0.853630836104346,0.810906894577889
"P1","P1",0.33594,0.856457422150361,0.869086081562142,0.619086767620376,0.735966113812097,0.85185402020609,0.811559791316196,0.806161655954384,0.719077823122501
"P1","P1",0.33643,0.867493629539372,0.857739377393864,0.727328020051727,0.835321622780503,0.866722864017705,0.834986803933324,0.888782017873834,0.801338377479257
"P1","P1",0.33691,0.857586678722875,0.818949880370396,0.85345333344229,0.724120731004388,0.886032296369191,0.801689209184497,0.876314328847656,0.740529595026804
"P1","P1",0.3374,0.82786022172212,0.798991855188516,0.848528619318057,0.765973952663646,0.950574268109289,0.729279932580227,0.73111457640692,0.812000250845641
"P1","P1",0.33789,0.79097276474082,0.829537578513247,0.82587958945015,0.876055280987202,1.0199995789362,0.741731369996482,0.729288364011975,0.88442819755277
"P1","P1",0.33838,0.726518406416251,0.802732225484903,0.854302765505905,0.79025113033862,0.998263467650815,0.778150153940693,0.690645228976299,0.800257506620381
"P1","P1",0.33887,0.66290010819268,0.81214687378018,0.786646415410406,0.753587505633058,0.907891307450168,0.8157920340226,0.788175473608532,0.77180396389588
"P1","P1",0.33936,0.634246556825531,0.805741263151585,0.805962784084241,0.744804709115125,0.846013436856907,0.81598556569055,0.878528913045408,0.769124726302605
"P1","P1",0.33984,0.620338523539937,0.794212562813528,0.730456781573507,0.710524052234349,0.833758468670234,0.791540413386931,0.850809769820715,0.778271632430148
"P1","P1",0.34033,0.635327402015273,0.795191954019067,0.71077703659678,0.68933981954978,0.797655680559189,0.760809834685338,0.784620620246429,0.765880269776122
"P1","P1",0.34082,0.646800257681064,0.813204932647082,0.784353335169489,0.69132806374389,0.797247958240179,0.74967415613087,0.675105517383586,0.800540644309596
"P1","P1",0.34131,0.674636372508691,0.762604559262105,0.886313157438437,0.724419293524343,0.812284284349682,0.750438853193318,0.601165286800205,0.753529756268521
"P1","P1",0.3418,0.699153038787218,0.726341261734494,0.838704452540078,0.729015857092044,0.848000509935813,0.740564253993472,0.701639725463447,0.698822453373915
"P1","P1",0.34229,0.761823370059519,0.726537673439255,0.781697503908443,0.740986665287653,0.839817110602872,0.725004466268632,0.728511084579011,0.833196454074896
"P1","P1",0.34277,0.802627956759256,0.747844408137017,0.824399778894943,0.76644072712975,0.787935311627155,0.747044132734852,0.749298956384986,0.859305021090806
"P1","P1",0.34326,0.79283750830131,0.77480822846495,0.77555752243277,0.732275512323157,0.81526998675828,0.769067098148028,0.735772179902949,0.793533443562114
"P1","P1",0.34375,0.824919623765205,0.798154171067748,0.74606655323786,0.757245837715057,0.833595980983325,0.768029358277424,0.699202864997002,0.712205297000223
"P1","P1",0.34424,0.857720849192332,0.805039986563763,0.709074650055576,0.815812897010427,0.834431862470136,0.738538643917746,0.669841186199429,0.727662263472592
"P1","P1",0.34473,0.842640196060835,0.827019947898235,0.626364536514824,0.818448109140732,0.794975423164772,0.748564912141106,0.777100205309027,0.762232700781078
"P1","P1",0.34521,0.779653955837722,0.810817962205769,0.702450114227928,0.792002986858823,0.78403917390847,0.776203615790623,0.759481898707293,0.66687133841722
"P1","P1",0.3457,0.725284558838432,0.76041338703578,0.752595171090811,0.817721761454902,0.834826501796008,0.848089328706092,0.711821139596973,0.74953812554645
"P1","P1",0.34619,0.682216756975157,0.715228442619381,0.768536633285162,0.833055033611392,0.89345987758426,0.879852455485201,0.781797268061684,0.779199262888832
"P1","P1",0.34668,0.680974388428055,0.654629243149472,0.807207239299875,0.923274444385229,0.897811004161882,0.91431881462042,0.779287822341391,0.834784381895973
"P1","P1",0.34717,0.645724838485944,0.631231439537631,0.754534667486761,0.89960942036009,0.84712679975605,0.97832471213783,0.728523382216507,0.780281624442568
"P1","P1",0.34766,0.644711486543885,0.660304652917216,0.79312954948347,0.934559418738632,0.785700411286717,0.993881202728031,0.742128902631879,0.717244605618955
"P1","P1",0.34814,0.687285773278612,0.667106762828047,0.774413751685094,0.942203027792477,0.730341033177518,0.993882083440732,0.767368748218199,0.812051525578891
"P1","P1",0.34863,0.74323116341135,0.712779837861903,0.75662088907219,0.892605251094998,0.713822628112011,0.944312657384897,0.735047574005763,0.9435701041779
"P1","P1",0.34912,0.772639878295305,0.727861078617668,0.747787032636054,0.911571934669231,0.685301793725855,0.864912992472346,0.67834935194273,0.93562470940531
"P1","P1",0.34961,0.757281028560004,0.714177316174345,0.755542543782826,0.93913785064329,0.661111476885653,0.79635341056702,0.640670331041943,0.863366613216552
"P1","P1",0.3501,0.79887126679419,0.692167752566146,0.72109459484289,0.854596286689298,0.681631921869873,0.750720779052183,0.663617623040827,0.725259348186204
"P1","P1",0.35059,0.855767456234725,0.657116235394481,0.693775978148105,0.747567319249037,0.706370874865557,0.728142662607032,0.769080558143838,0.729882074194772
"P1","P1",0.35107,0.884869375648702,0.653993047519849,0.712928401013823,0.754090614738828,0.7393607926901,0.692090346179907,0.734723876278988,0.796013907295215
"P1","P1",0.35156,0.842255671370769,0.708004946437954,0.76302221089095,0.829066341084775,0.786644378953055,0.676912337603998,0.705164717839431,0.819424451264576
"P1","P1",0.35205,0.834612279647719,0.750219542517693,0.869407562763662,0.846665375356655,0.791264263013294,0.712404756047625,0.729585728310689,0.91417580934896
"P1","P1",0.35254,0.86208172481145,0.827162623119729,0.856192939127264,0.802985370469182,0.740593707133205,0.751455600139178,0.812412789798941,1.03754415145578
"P1","P1",0.35303,0.83490184040702,0.86791926337638,0.735252312934746,0.769214985357953,0.732774759147459,0.783578217182885,0.804351887625316,0.983108408066282
"P1","P1",0.35352,0.844076659103193,0.857490342139184,0.815407797892701,0.823581874698063,0.766795551678344,0.782022472635656,0.730166458841655,0.829609440432197
"P1","P1",0.354,0.874974796207849,0.863540886637456,0.904763682763384,0.910685412389198,0.813154008415993,0.778346966809424,0.805284627658624,0.80605551679569
"P1","P1",0.35449,0.905226083013197,0.863639809333278,0.82721311742949,0.79571696641084,0.826681970941784,0.769235564545372,0.770702693096794,0.785245555282385
"P1","P1",0.35498,0.940281204805764,0.879711333832656,0.673055474000025,0.615088753359696,0.791078399283949,0.762797600946635,0.739792155970564,0.82333022213788
"P1","P1",0.35547,0.952352196307042,0.83640409326848,0.760493990564738,0.68847236688334,0.792811764476422,0.738790398774308,0.746392982828631,0.76135226858395
"P1","P1",0.35596,0.914988136610137,0.778598581020837,0.935558651048488,0.756041602457628,0.824526753861655,0.789658203944382,0.799115189472318,0.739425101533659
"P1","P1",0.35645,0.874048671274428,0.773773397004243,0.912017575514048,0.826218090041458,0.842517225069277,0.84323720758442,0.847419179108339,0.775883181015934
"P1","P1",0.35693,0.82479805648994,0.76815520301516,0.830511659953232,0.784661404667822,0.792779234852512,0.886467291757069,0.831373547916536,0.809462611282401
"P1","P1",0.35742,0.800651487026594,0.73471441793001,0.68737703291926,0.778657226657341,0.751491031892637,0.87167857135354,0.693180120702291,0.916180589144697
"P1","P1",0.35791,0.765842681844417,0.721560112168352,0.802703456406437,0.868488096753939,0.753057002457912,0.849520978338876,0.762863244629359,0.883173497861584
"P1","P1",0.3584,0.788392848322728,0.68574769308966,0.932047406605408,0.80475180666963,0.843384423156583,0.821508682008403,0.901773864724883,0.853849815313755
"P1","P1",0.35889,0.834242923423548,0.664925350223412,0.868010265991794,0.778442653872458,0.911202313638993,0.836700199097103,0.768616596972459,0.81099274897051
"P1","P1",0.35938,0.843117383644903,0.70014004860441,0.870345653807733,0.892989349021982,0.921481260415281,0.868992242472904,0.664741979567226,0.789803656695649
"P1","P1",0.35986,0.820193933760801,0.766136478961875,0.882295087547955,0.9128001532471,0.899204993325474,0.88126212556529,0.754727663717471,0.8519251864899
"P1","P1",0.36035,0.835489185596938,0.794676504558492,0.884366343283445,0.853987918101029,0.866565734917677,0.874659717672036,0.793098252692513,0.834346879756743
"P1","P1",0.36084,0.838336420808385,0.79124398642592,0.814145705252416,0.907308941911059,0.8837212743184,0.863266507549039,0.767168493629879,0.846110105344804
"P1","P1",0.36133,0.839734824097554,0.780740265163852,0.72012706628384,0.852732790394765,0.874117490732167,0.914379320056326,0.81470388028168,0.859154757300206
"P1","P1",0.36182,0.865475763557055,0.764801340296494,0.746106796210386,0.682919236215213,0.865292799133256,0.890746894470439,0.80581335557231,0.916991659125139
"P1","P1",0.3623,0.86912855720894,0.792259029466708,0.757995024762659,0.719175895589609,0.85984054580421,0.827979838581474,0.704034665116914,1.01173625568068
"P1","P1",0.36279,0.831062865573111,0.847709925165328,0.729113633509878,0.812711383691744,0.818358916601206,0.757586365594957,0.749778738282824,1.00989836137441
"P1","P1",0.36328,0.805626316707894,0.84730176582823,0.785567202040526,0.835784051041302,0.816499095764621,0.742189018348381,0.859562095399882,0.768941673008952
"P1","P1",0.36377,0.805491910343222,0.825983566314829,0.758396264107593,0.775877101888574,0.826593303073573,0.777084586018626,0.783882470368312,0.838285469837883
"P1","P1",0.36426,0.81444226492429,0.82830353691611,0.662568710799654,0.635149206779524,0.800935155904729,0.782484967606214,0.73496880145209,0.864969346606811
"P1","P1",0.36475,0.779835127271312,0.809565875420271,0.571683896788062,0.652160488188347,0.778671050623962,0.790774009742556,0.703266386364857,0.777287654214115
"P1","P1",0.36523,0.718383710826408,0.811767743029028,0.662655718180939,0.838260462531939,0.842686717706028,0.786639621560961,0.748097506217306,0.715220465197314
"P1","P1",0.36572,0.714158211802255,0.788411935619518,0.730875527676714,0.88347815671327,0.87873978122118,0.768812548056662,0.753382894735281,0.759715962709879
"P1","P1",0.36621,0.743276231554935,0.7425435697251,0.718268182819123,0.917117111139513,0.826822898186329,0.765194875355453,0.720356222730997,0.841439060778834
"P1","P1",0.3667,0.750214534457833,0.707956274627682,0.68290413499316,0.902197824866706,0.777343829362757,0.802710103089442,0.787272318816504,0.757687128501938
"P1","P1",0.36719,0.740950349824316,0.681978596359424,0.83915080275599,0.911171870030781,0.75605842664338,0.854888074487603,0.782450840973502,0.821390967388773
"P1","P1",0.36768,0.762464148752715,0.642102448143946,0.827999879523315,0.865145084526401,0.734867497785781,0.88217306989205,0.876801565092514,0.940572887854199
"P1","P1",0.36816,0.807188173794971,0.711183831341809,0.769206378723892,0.744283579737156,0.74399297449838,0.86932079721444,0.933916089683314,0.947346002593565
"P1","P1",0.36865,0.855718243163124,0.792319506249926,0.714951587458902,0.691596304601517,0.817885464041449,0.861912122504542,0.827720869251536,0.77776264503956
"P1","P1",0.36914,0.811581124567929,0.789072603385572,0.833258648993668,0.713005231422264,0.828820979050848,0.845855844177126,0.74358400313514,0.697431191317436
"P1","P1",0.36963,0.73827683689388,0.770596424898121,0.992112997717971,0.695136009222612,0.799505994218068,0.7833778548485,0.68635660238922,0.742028398003039
"P1","P1",0.37012,0.762399822128903,0.81102003637428,0.880003296070142,0.690592525852783,0.739121472308636,0.669950762134446,0.660282120469135,0.839104537455574
"P1","P1",0.37061,0.773162503991222,0.805702008824913,0.79256346321809,0.811273449999974,0.797108764620126,0.598067985951743,0.722331678850162,0.819651271033454
"P1","P1",0.37109,0.776310007444926,0.777212195009838,0.794681369301695,0.843845923883104,0.835910536005646,0.611984502915058,0.753357415280223,0.854448357027761
"P1","P1",0.37158,0.747374684321294,0.771045772117162,0.816112209424143,0.917876681595208,0.807832754503056,0.662140725871358,0.820424914634632,0.984549117109114
"P1","P1",0.37207,0.719331077609507,0.791186322358556,0.802672319002123,0.984754579885444,0.791653651197937,0.76796924991926,0.865126663647053,1.0415670315098
"P1","P1",0.37256,0.698817661876251,0.840455930291559,0.778819756383395,1.00258071321432,0.783499421891487,0.847127673107438,0.889667053847293,0.932961818742845
"P1","P1",0.37305,0.692636551277854,0.827793084052495,0.815340150780445,0.919756044958566,0.775876706904083,0.898072532662394,0.872419802094412,0.815874869123125
"P1","P1",0.37354,0.72637976544828,0.80293909890885,0.911030346959066,0.854921910763458,0.809571359894719,0.906681605578564,0.752189648841843,0.784454400116704
"P1","P1",0.37402,0.711625761046337,0.778744884844757,0.972696613216454,0.818573492993471,0.81237471044363,0.871935651185218,0.794887890426346,0.726857186859112
"P1","P1",0.37451,0.714546064772485,0.763264124564089,0.837038872744507,0.815839840294077,0.750998451330067,0.774193434807429,0.826629811970392,0.729091088664704
"P1","P1",0.375,0.785970488779505,0.727722709436428,0.724364637161881,0.766447840503008,0.697464875215553,0.655066322143564,0.906462897656129,0.88496586251686
"P1","P1",0.37549,0.902577898610678,0.744085568881862,0.678524679527988,0.782068280607373,0.669036477510445,0.631871273057107,0.815478004366548,0.985251512639394
"P1","P1",0.37598,0.926569858107646,0.783008088026201,0.737347121559604,0.677960814701003,0.665974740134649,0.677988130083397,0.722408492118646,0.800474868517117
"P1","P1",0.37646,0.835792226041903,0.791920706674994,0.816424619052083,0.692132639504854,0.610948832584399,0.672828588699347,0.7522408657528,0.734226926774084
"P1","P1",0.37695,0.797642405641656,0.801756519913533,0.891352824299897,0.688679128411446,0.668210826899144,0.636493454635488,0.822514736595422,0.786576793690335
"P1","P1",0.37744,0.808037319948566,0.798145906834186,0.851055103535157,0.745444278368828,0.762625318637498,0.680211278400702,0.849203919703554,0.806218720398785
"P1","P1",0.37793,0.830053721108025,0.787622974030625,0.746198164854186,0.81860786290543,0.813849642470164,0.736631890279205,0.870255437876182,0.834477927081114
"P1","P1",0.37842,0.833124002762244,0.760747185067107,0.644135314784578,0.790461268674312,0.811827389747583,0.756274485513204,0.897820789216582,0.79001882838002
"P1","P1",0.37891,0.771658025993764,0.711880208828565,0.636001317774918,0.777896034898549,0.772944088555751,0.775802103787185,0.881458712264412,0.822481555790973
"P1","P1",0.37939,0.791486205770382,0.698220679278057,0.703128070927013,0.757235212931243,0.781485067273344,0.717192999778434,0.784517450919473,0.958867439351524
"P1","P1",0.37988,0.808874280528992,0.768837822353599,0.865329777693352,0.71956503186636,0.827406914194869,0.651120654898949,0.718655214647749,0.96761163560821
"P1","P1",0.38037,0.8105889631691,0.727217049364254,0.951072597904196,0.757362495686174,0.866430975721799,0.650671197243365,0.745245202876087,0.914015170098562
"P1","P1",0.38086,0.813970785083092,0.633177776486796,0.917458212402543,0.71811781196979,0.855944566992278,0.712240557435763,0.903627823470886,0.893393656553772
"P1","P1",0.38135,0.839437598567768,0.619269484919702,0.817736054526153,0.786691437737222,0.862667193660549,0.718180345743573,0.928822895631299,0.89952334872137
"P1","P1",0.38184,0.892927773747348,0.626024931001574,0.86360421526544,0.935633393961656,0.863015528404707,0.696061508396844,0.91282696309051,0.867836549349205
"P1","P1",0.38232,0.918122211199156,0.664574076417221,0.925371997273726,0.893335307625421,0.812702058367284,0.673560705051986,0.880233430758244,0.887351288714955
"P1","P1",0.38281,0.926594501606712,0.747186569131706,0.773939600320536,0.778426053576818,0.764580272174813,0.658036635229383,0.73332762112437,0.851619107965101
"P1","P1",0.3833,0.84169064053128,0.799380834853362,0.652955955859207,0.705715079971267,0.77549921195997,0.640535457769914,0.592709333151115,0.78661672880383
"P1","P1",0.38379,0.73325937617792,0.857906548699726,0.752148061203329,0.757790801487255,0.771078146392772,0.691161258250822,0.710029563182996,0.863459646192358
"P1","P1",0.38428,0.714755662502994,0.926082150886184,0.795172004542335,0.741148861473055,0.743563959682995,0.691214131285876,0.884128801818262,0.842799301770412
"P1","P1",0.38477,0.756778667177461,0.950658299481803,0.829164798643091,0.810823550296854,0.701325912082549,0.7154459993605,0.871404458026969,0.834810203374117
"P1","P1",0.38525,0.748513139966608,0.908881460023016,0.744749007853127,0.856773147784348,0.610469791322971,0.723096534810598,0.945365715366926,0.910114132428652
"P1","P1",0.38574,0.777505488188086,0.874623008206769,0.618573075560472,0.882096808923966,0.599310485838817,0.670529084516248,0.992495731313946,1.017784576138
"P1","P1",0.38623,0.818254274959272,0.881142617739077,0.813393210392611,0.814513401899833,0.629896902764568,0.663932658333914,0.946896883670986,1.02847853113079
"P1","P1",0.38672,0.857617043127288,0.84262880838352,0.822773754158042,0.799068163056973,0.658166151590432,0.729273551714408,0.872932339550388,0.957971423213931
"P1","P1",0.38721,0.873344083713667,0.766064829637048,0.787215379603319,0.81036065145564,0.651940692561711,0.82575666458819,0.809726276661578,0.931059978924637
"P1","P1",0.3877,0.85983001445323,0.772609046901782,0.896046506057403,0.717512164749557,0.67408442182865,0.865387018777088,0.920203010704324,0.982640825852166
